Machine,Product,Period,Demand,Cost,Holding,Setup,s0
6,24,87,1,3,0.54,7,0.0
6,24,88,1,3,0.54,7,0.0
6,24,89,1,3,0.54,7,0.0
6,24,90,1,3,0.54,7,0.0
6,24,91,1,3,0.54,7,0.0
6,24,92,1,3,0.54,7,0.0
6,24,93,1,3,0.54,7,0.0
6,24,94,1,3,0.54,7,0.0
6,24,95,1,3,0.54,7,0.0
6,24,96,1,3,0.54,7,0.0
6,24,97,1,3,0.54,7,0.0
6,24,98,1,3,0.54,7,0.0
6,24,99,1,3,0.54,7,0.0
6,24,100,1,3,0.54,7,0.0
6,25,1,6,3,0.18,7,6.6
6,25,2,6,3,0.18,7,0.0
6,25,3,6,3,0.18,7,0.0
6,25,4,6,3,0.18,7,0.0
6,25,5,6,3,0.18,7,0.0
6,25,6,6,3,0.18,7,0.0
6,25,7,6,3,0.18,7,0.0
6,25,8,6,3,0.18,7,0.0
6,25,9,6,3,0.18,7,0.0
6,25,10,6,3,0.18,7,0.0
6,25,11,6,3,0.18,7,0.0
6,25,12,6,3,0.18,7,0.0
6,25,13,6,3,0.18,7,0.0
6,25,14,6,3,0.18,7,0.0
6,25,15,6,3,0.18,7,0.0
6,25,16,6,3,0.18,7,0.0
6,25,17,6,3,0.18,7,0.0
6,25,18,6,3,0.18,7,0.0
6,25,19,6,3,0.18,7,0.0
6,25,20,6,3,0.18,7,0.0
6,25,21,6,3,0.18,7,0.0
6,25,22,6,3,0.18,7,0.0
6,25,23,6,3,0.18,7,0.0
6,25,24,6,3,0.18,7,0.0
6,25,25,6,3,0.18,7,0.0
6,25,26,6,3,0.18,7,0.0
6,25,27,6,3,0.18,7,0.0
6,25,28,6,3,0.18,7,0.0
6,25,29,6,3,0.18,7,0.0
6,25,30,6,3,0.18,7,0.0
6,25,31,6,3,0.18,7,0.0
6,25,32,6,3,0.18,7,0.0
6,25,33,6,3,0.18,7,0.0
6,25,34,6,3,0.18,7,0.0
6,25,35,6,3,0.18,7,0.0
6,25,36,6,3,0.18,7,0.0
6,25,37,6,3,0.18,7,0.0
6,25,38,6,3,0.18,7,0.0
6,25,39,6,3,0.18,7,0.0
6,25,40,6,3,0.18,7,0.0
6,25,41,6,3,0.18,7,0.0
6,25,42,6,3,0.18,7,0.0
6,25,43,6,3,0.18,7,0.0
6,25,44,6,3,0.18,7,0.0
6,25,45,6,3,0.18,7,0.0
6,25,46,6,3,0.18,7,0.0
6,25,47,6,3,0.18,7,0.0
6,25,48,6,3,0.18,7,0.0
6,25,49,6,3,0.18,7,0.0
6,25,50,6,3,0.18,7,0.0
6,25,51,6,3,0.18,7,0.0
6,25,52,6,3,0.18,7,0.0
6,25,53,6,3,0.18,7,0.0
6,25,54,6,3,0.18,7,0.0
6,25,55,6,3,0.18,7,0.0
6,25,56,6,3,0.18,7,0.0
6,25,57,6,3,0.18,7,0.0
6,25,58,6,3,0.18,7,0.0
6,25,59,6,3,0.18,7,0.0
6,25,60,6,3,0.18,7,0.0
6,25,61,6,3,0.18,7,0.0
6,25,62,6,3,0.18,7,0.0
6,25,63,6,3,0.18,7,0.0
6,25,64,6,3,0.18,7,0.0
6,25,65,6,3,0.18,7,0.0
6,25,66,6,3,0.18,7,0.0
6,25,67,6,3,0.18,7,0.0
6,25,68,6,3,0.18,7,0.0
6,25,69,6,3,0.18,7,0.0
6,25,70,6,3,0.18,7,0.0
6,25,71,6,3,0.18,7,0.0
6,25,72,6,3,0.18,7,0.0
6,25,73,6,3,0.18,7,0.0
6,25,74,6,3,0.18,7,0.0
6,25,75,6,3,0.18,7,0.0
6,25,76,6,3,0.18,7,0.0
6,25,77,6,3,0.18,7,0.0
6,25,78,6,3,0.18,7,0.0
6,25,79,6,3,0.18,7,0.0
6,25,80,6,3,0.18,7,0.0
6,25,81,6,3,0.18,7,0.0
6,25,82,6,3,0.18,7,0.0
6,25,83,6,3,0.18,7,0.0
6,25,84,6,3,0.18,7,0.0
6,25,85,6,3,0.18,7,0.0
6,25,86,6,3,0.18,7,0.0
6,25,87,6,3,0.18,7,0.0
6,25,88,6,3,0.18,7,0.0
6,25,89,6,3,0.18,7,0.0
6,25,90,6,3,0.18,7,0.0
6,25,91,6,3,0.18,7,0.0
6,25,92,6,3,0.18,7,0.0
6,25,93,6,3,0.18,7,0.0
6,25,94,6,3,0.18,7,0.0
6,25,95,6,3,0.18,7,0.0
6,25,96,6,3,0.18,7,0.0
6,25,97,6,3,0.18,7,0.0
6,25,98,6,3,0.18,7,0.0
6,25,99,6,3,0.18,7,0.0
6,25,100,6,3,0.18,7,0.0
6,26,1,9,1,0.64,6,13.4
6,26,2,9,1,0.64,6,0.0
6,26,3,9,1,0.64,6,0.0
6,26,4,9,1,0.64,6,0.0
6,26,5,9,1,0.64,6,0.0
6,26,6,9,1,0.64,6,0.0
6,26,7,9,1,0.64,6,0.0
6,26,8,9,1,0.64,6,0.0
6,26,9,9,1,0.64,6,0.0
6,26,10,9,1,0.64,6,0.0
6,26,11,9,1,0.64,6,0.0
6,26,12,9,1,0.64,6,0.0
6,26,13,9,1,0.64,6,0.0
6,26,14,9,1,0.64,6,0.0
6,26,15,9,1,0.64,6,0.0
6,26,16,9,1,0.64,6,0.0
6,26,17,9,1,0.64,6,0.0
6,26,18,9,1,0.64,6,0.0
6,26,19,9,1,0.64,6,0.0
6,26,20,9,1,0.64,6,0.0
6,26,21,9,1,0.64,6,0.0
6,26,22,9,1,0.64,6,0.0
6,26,23,9,1,0.64,6,0.0
6,26,24,9,1,0.64,6,0.0
6,26,25,9,1,0.64,6,0.0
6,26,26,9,1,0.64,6,0.0
6,26,27,9,1,0.64,6,0.0
6,26,28,9,1,0.64,6,0.0
6,26,29,9,1,0.64,6,0.0
6,26,30,9,1,0.64,6,0.0
6,26,31,9,1,0.64,6,0.0
6,26,32,9,1,0.64,6,0.0
6,26,33,9,1,0.64,6,0.0
6,26,34,9,1,0.64,6,0.0
6,26,35,9,1,0.64,6,0.0
6,26,36,9,1,0.64,6,0.0
6,26,37,9,1,0.64,6,0.0
6,26,38,9,1,0.64,6,0.0
6,26,39,9,1,0.64,6,0.0
6,26,40,9,1,0.64,6,0.0
6,26,41,9,1,0.64,6,0.0
6,26,42,9,1,0.64,6,0.0
6,26,43,9,1,0.64,6,0.0
6,26,44,9,1,0.64,6,0.0
6,26,45,9,1,0.64,6,0.0
6,26,46,9,1,0.64,6,0.0
6,26,47,9,1,0.64,6,0.0
6,26,48,9,1,0.64,6,0.0
6,26,49,9,1,0.64,6,0.0
6,26,50,9,1,0.64,6,0.0
6,26,51,9,1,0.64,6,0.0
6,26,52,9,1,0.64,6,0.0
6,26,53,9,1,0.64,6,0.0
6,26,54,9,1,0.64,6,0.0
6,26,55,9,1,0.64,6,0.0
6,26,56,9,1,0.64,6,0.0
6,26,57,9,1,0.64,6,0.0
6,26,58,9,1,0.64,6,0.0
6,26,59,9,1,0.64,6,0.0
6,26,60,9,1,0.64,6,0.0
6,26,61,9,1,0.64,6,0.0
6,26,62,9,1,0.64,6,0.0
6,26,63,9,1,0.64,6,0.0
6,26,64,9,1,0.64,6,0.0
6,26,65,9,1,0.64,6,0.0
6,26,66,9,1,0.64,6,0.0
6,26,67,9,1,0.64,6,0.0
6,26,68,9,1,0.64,6,0.0
6,26,69,9,1,0.64,6,0.0
6,26,70,9,1,0.64,6,0.0
6,26,71,9,1,0.64,6,0.0
6,26,72,9,1,0.64,6,0.0
6,26,73,9,1,0.64,6,0.0
6,26,74,9,1,0.64,6,0.0
6,26,75,9,1,0.64,6,0.0
6,26,76,9,1,0.64,6,0.0
6,26,77,9,1,0.64,6,0.0
6,26,78,9,1,0.64,6,0.0
6,26,79,9,1,0.64,6,0.0
6,26,80,9,1,0.64,6,0.0
6,26,81,9,1,0.64,6,0.0
6,26,82,9,1,0.64,6,0.0
6,26,83,9,1,0.64,6,0.0
6,26,84,9,1,0.64,6,0.0
6,26,85,9,1,0.64,6,0.0
6,26,86,9,1,0.64,6,0.0
6,26,87,9,1,0.64,6,0.0
6,26,88,9,1,0.64,6,0.0
6,26,89,9,1,0.64,6,0.0
6,26,90,9,1,0.64,6,0.0
6,26,91,9,1,0.64,6,0.0
6,26,92,9,1,0.64,6,0.0
6,26,93,9,1,0.64,6,0.0
6,26,94,9,1,0.64,6,0.0
6,26,95,9,1,0.64,6,0.0
6,26,96,9,1,0.64,6,0.0
6,26,97,9,1,0.64,6,0.0
6,26,98,9,1,0.64,6,0.0
6,26,99,9,1,0.64,6,0.0
6,26,100,9,1,0.64,6,0.0
6,27,1,8,5,0.22,15,9.8
6,27,2,8,5,0.22,15,0.0
6,27,3,8,5,0.22,15,0.0
6,27,4,8,5,0.22,15,0.0
6,27,5,8,5,0.22,15,0.0
6,27,6,8,5,0.22,15,0.0
6,27,7,8,5,0.22,15,0.0
6,27,8,8,5,0.22,15,0.0
6,27,9,8,5,0.22,15,0.0
6,27,10,8,5,0.22,15,0.0
6,27,11,8,5,0.22,15,0.0
6,27,12,8,5,0.22,15,0.0
6,27,13,8,5,0.22,15,0.0
6,27,14,8,5,0.22,15,0.0
6,27,15,8,5,0.22,15,0.0
6,27,16,8,5,0.22,15,0.0
6,27,17,8,5,0.22,15,0.0
6,27,18,8,5,0.22,15,0.0
6,27,19,8,5,0.22,15,0.0
6,27,20,8,5,0.22,15,0.0
6,27,21,8,5,0.22,15,0.0
6,27,22,8,5,0.22,15,0.0
6,27,23,8,5,0.22,15,0.0
6,27,24,8,5,0.22,15,0.0
6,27,25,8,5,0.22,15,0.0
6,27,26,8,5,0.22,15,0.0
6,27,27,8,5,0.22,15,0.0
6,27,28,8,5,0.22,15,0.0
6,27,29,8,5,0.22,15,0.0
6,27,30,8,5,0.22,15,0.0
6,27,31,8,5,0.22,15,0.0
6,27,32,8,5,0.22,15,0.0
6,27,33,8,5,0.22,15,0.0
6,27,34,8,5,0.22,15,0.0
6,27,35,8,5,0.22,15,0.0
6,27,36,8,5,0.22,15,0.0
6,27,37,8,5,0.22,15,0.0
6,27,38,8,5,0.22,15,0.0
6,27,39,8,5,0.22,15,0.0
6,27,40,8,5,0.22,15,0.0
6,27,41,8,5,0.22,15,0.0
6,27,42,8,5,0.22,15,0.0
6,27,43,8,5,0.22,15,0.0
6,27,44,8,5,0.22,15,0.0
6,27,45,8,5,0.22,15,0.0
6,27,46,8,5,0.22,15,0.0
6,27,47,8,5,0.22,15,0.0
6,27,48,8,5,0.22,15,0.0
6,27,49,8,5,0.22,15,0.0
6,27,50,8,5,0.22,15,0.0
6,27,51,8,5,0.22,15,0.0
6,27,52,8,5,0.22,15,0.0
6,27,53,8,5,0.22,15,0.0
6,27,54,8,5,0.22,15,0.0
6,27,55,8,5,0.22,15,0.0
6,27,56,8,5,0.22,15,0.0
6,27,57,8,5,0.22,15,0.0
6,27,58,8,5,0.22,15,0.0
6,27,59,8,5,0.22,15,0.0
6,27,60,8,5,0.22,15,0.0
6,27,61,8,5,0.22,15,0.0
6,27,62,8,5,0.22,15,0.0
6,27,63,8,5,0.22,15,0.0
6,27,64,8,5,0.22,15,0.0
6,27,65,8,5,0.22,15,0.0
6,27,66,8,5,0.22,15,0.0
6,27,67,8,5,0.22,15,0.0
6,27,68,8,5,0.22,15,0.0
6,27,69,8,5,0.22,15,0.0
6,27,70,8,5,0.22,15,0.0
6,27,71,8,5,0.22,15,0.0
6,27,72,8,5,0.22,15,0.0
6,27,73,8,5,0.22,15,0.0
6,27,74,8,5,0.22,15,0.0
6,27,75,8,5,0.22,15,0.0
6,27,76,8,5,0.22,15,0.0
6,27,77,8,5,0.22,15,0.0
6,27,78,8,5,0.22,15,0.0
6,27,79,8,5,0.22,15,0.0
6,27,80,8,5,0.22,15,0.0
6,27,81,8,5,0.22,15,0.0
6,27,82,8,5,0.22,15,0.0
6,27,83,8,5,0.22,15,0.0
6,27,84,8,5,0.22,15,0.0
6,27,85,8,5,0.22,15,0.0
6,27,86,8,5,0.22,15,0.0
6,27,87,8,5,0.22,15,0.0
6,27,88,8,5,0.22,15,0.0
6,27,89,8,5,0.22,15,0.0
6,27,90,8,5,0.22,15,0.0
6,27,91,8,5,0.22,15,0.0
6,27,92,8,5,0.22,15,0.0
6,27,93,8,5,0.22,15,0.0
6,27,94,8,5,0.22,15,0.0
6,27,95,8,5,0.22,15,0.0
6,27,96,8,5,0.22,15,0.0
6,27,97,8,5,0.22,15,0.0
6,27,98,8,5,0.22,15,0.0
6,27,99,8,5,0.22,15,0.0
6,27,100,8,5,0.22,15,0.0
6,28,1,10,3,0.62,11,14.1
6,28,2,10,3,0.62,11,0.0
6,28,3,10,3,0.62,11,0.0
6,28,4,10,3,0.62,11,0.0
6,28,5,10,3,0.62,11,0.0
6,28,6,10,3,0.62,11,0.0
6,28,7,10,3,0.62,11,0.0
6,28,8,10,3,0.62,11,0.0
6,28,9,10,3,0.62,11,0.0
6,28,10,10,3,0.62,11,0.0
6,28,11,10,3,0.62,11,0.0
6,28,12,10,3,0.62,11,0.0
6,28,13,10,3,0.62,11,0.0
6,28,14,10,3,0.62,11,0.0
6,28,15,10,3,0.62,11,0.0
6,28,16,10,3,0.62,11,0.0
6,28,17,10,3,0.62,11,0.0
6,28,18,10,3,0.62,11,0.0
6,28,19,10,3,0.62,11,0.0
6,28,20,10,3,0.62,11,0.0
6,28,21,10,3,0.62,11,0.0
6,28,22,10,3,0.62,11,0.0
6,28,23,10,3,0.62,11,0.0
6,28,24,10,3,0.62,11,0.0
6,28,25,10,3,0.62,11,0.0
6,28,26,10,3,0.62,11,0.0
6,28,27,10,3,0.62,11,0.0
6,28,28,10,3,0.62,11,0.0
6,28,29,10,3,0.62,11,0.0
6,28,30,10,3,0.62,11,0.0
6,28,31,10,3,0.62,11,0.0
6,28,32,10,3,0.62,11,0.0
6,28,33,10,3,0.62,11,0.0
6,28,34,10,3,0.62,11,0.0
6,28,35,10,3,0.62,11,0.0
6,28,36,10,3,0.62,11,0.0
6,28,37,10,3,0.62,11,0.0
6,28,38,10,3,0.62,11,0.0
6,28,39,10,3,0.62,11,0.0
6,28,40,10,3,0.62,11,0.0
6,28,41,10,3,0.62,11,0.0
6,28,42,10,3,0.62,11,0.0
6,28,43,10,3,0.62,11,0.0
6,28,44,10,3,0.62,11,0.0
6,28,45,10,3,0.62,11,0.0
6,28,46,10,3,0.62,11,0.0
6,28,47,10,3,0.62,11,0.0
6,28,48,10,3,0.62,11,0.0
6,28,49,10,3,0.62,11,0.0
6,28,50,10,3,0.62,11,0.0
6,28,51,10,3,0.62,11,0.0
6,28,52,10,3,0.62,11,0.0
6,28,53,10,3,0.62,11,0.0
6,28,54,10,3,0.62,11,0.0
6,28,55,10,3,0.62,11,0.0
6,28,56,10,3,0.62,11,0.0
6,28,57,10,3,0.62,11,0.0
6,28,58,10,3,0.62,11,0.0
6,28,59,10,3,0.62,11,0.0
6,28,60,10,3,0.62,11,0.0
6,28,61,10,3,0.62,11,0.0
6,28,62,10,3,0.62,11,0.0
6,28,63,10,3,0.62,11,0.0
6,28,64,10,3,0.62,11,0.0
6,28,65,10,3,0.62,11,0.0
6,28,66,10,3,0.62,11,0.0
6,28,67,10,3,0.62,11,0.0
6,28,68,10,3,0.62,11,0.0
6,28,69,10,3,0.62,11,0.0
6,28,70,10,3,0.62,11,0.0
6,28,71,10,3,0.62,11,0.0
6,28,72,10,3,0.62,11,0.0
6,28,73,10,3,0.62,11,0.0
6,28,74,10,3,0.62,11,0.0
6,28,75,10,3,0.62,11,0.0
6,28,76,10,3,0.62,11,0.0
6,28,77,10,3,0.62,11,0.0
6,28,78,10,3,0.62,11,0.0
6,28,79,10,3,0.62,11,0.0
6,28,80,10,3,0.62,11,0.0
6,28,81,10,3,0.62,11,0.0
6,28,82,10,3,0.62,11,0.0
6,28,83,10,3,0.62,11,0.0
6,28,84,10,3,0.62,11,0.0
6,28,85,10,3,0.62,11,0.0
6,28,86,10,3,0.62,11,0.0
6,28,87,10,3,0.62,11,0.0
6,28,88,10,3,0.62,11,0.0
6,28,89,10,3,0.62,11,0.0
6,28,90,10,3,0.62,11,0.0
6,28,91,10,3,0.62,11,0.0
6,28,92,10,3,0.62,11,0.0
6,28,93,10,3,0.62,11,0.0
6,28,94,10,3,0.62,11,0.0
6,28,95,10,3,0.62,11,0.0
6,28,96,10,3,0.62,11,0.0
6,28,97,10,3,0.62,11,0.0
6,28,98,10,3,0.62,11,0.0
6,28,99,10,3,0.62,11,0.0
6,28,100,10,3,0.62,11,0.0
6,29,1,4,2,0.64,19,13.7
6,29,2,4,2,0.64,19,0.0
6,29,3,4,2,0.64,19,0.0
6,29,4,4,2,0.64,19,0.0
6,29,5,4,2,0.64,19,0.0
6,29,6,4,2,0.64,19,0.0
6,29,7,4,2,0.64,19,0.0
6,29,8,4,2,0.64,19,0.0
6,29,9,4,2,0.64,19,0.0
6,29,10,4,2,0.64,19,0.0
6,29,11,4,2,0.64,19,0.0
6,29,12,4,2,0.64,19,0.0
6,29,13,4,2,0.64,19,0.0
6,29,14,4,2,0.64,19,0.0
6,29,15,4,2,0.64,19,0.0
6,29,16,4,2,0.64,19,0.0
6,29,17,4,2,0.64,19,0.0
6,29,18,4,2,0.64,19,0.0
6,29,19,4,2,0.64,19,0.0
6,29,20,4,2,0.64,19,0.0
6,29,21,4,2,0.64,19,0.0
6,29,22,4,2,0.64,19,0.0
6,29,23,4,2,0.64,19,0.0
6,29,24,4,2,0.64,19,0.0
6,29,25,4,2,0.64,19,0.0
6,29,26,4,2,0.64,19,0.0
6,29,27,4,2,0.64,19,0.0
6,29,28,4,2,0.64,19,0.0
6,29,29,4,2,0.64,19,0.0
6,29,30,4,2,0.64,19,0.0
6,29,31,4,2,0.64,19,0.0
6,29,32,4,2,0.64,19,0.0
6,29,33,4,2,0.64,19,0.0
6,29,34,4,2,0.64,19,0.0
6,29,35,4,2,0.64,19,0.0
6,29,36,4,2,0.64,19,0.0
6,29,37,4,2,0.64,19,0.0
6,29,38,4,2,0.64,19,0.0
6,29,39,4,2,0.64,19,0.0
6,29,40,4,2,0.64,19,0.0
6,29,41,4,2,0.64,19,0.0
6,29,42,4,2,0.64,19,0.0
6,29,43,4,2,0.64,19,0.0
6,29,44,4,2,0.64,19,0.0
6,29,45,4,2,0.64,19,0.0
6,29,46,4,2,0.64,19,0.0
6,29,47,4,2,0.64,19,0.0
6,29,48,4,2,0.64,19,0.0
6,29,49,4,2,0.64,19,0.0
6,29,50,4,2,0.64,19,0.0
6,29,51,4,2,0.64,19,0.0
6,29,52,4,2,0.64,19,0.0
6,29,53,4,2,0.64,19,0.0
6,29,54,4,2,0.64,19,0.0
6,29,55,4,2,0.64,19,0.0
6,29,56,4,2,0.64,19,0.0
6,29,57,4,2,0.64,19,0.0
6,29,58,4,2,0.64,19,0.0
6,29,59,4,2,0.64,19,0.0
6,29,60,4,2,0.64,19,0.0
6,29,61,4,2,0.64,19,0.0
6,29,62,4,2,0.64,19,0.0
6,29,63,4,2,0.64,19,0.0
6,29,64,4,2,0.64,19,0.0
6,29,65,4,2,0.64,19,0.0
6,29,66,4,2,0.64,19,0.0
6,29,67,4,2,0.64,19,0.0
6,29,68,4,2,0.64,19,0.0
6,29,69,4,2,0.64,19,0.0
6,29,70,4,2,0.64,19,0.0
6,29,71,4,2,0.64,19,0.0
6,29,72,4,2,0.64,19,0.0
6,29,73,4,2,0.64,19,0.0
6,29,74,4,2,0.64,19,0.0
6,29,75,4,2,0.64,19,0.0
6,29,76,4,2,0.64,19,0.0
6,29,77,4,2,0.64,19,0.0
6,29,78,4,2,0.64,19,0.0
6,29,79,4,2,0.64,19,0.0
6,29,80,4,2,0.64,19,0.0
6,29,81,4,2,0.64,19,0.0
6,29,82,4,2,0.64,19,0.0
6,29,83,4,2,0.64,19,0.0
6,29,84,4,2,0.64,19,0.0
6,29,85,4,2,0.64,19,0.0
6,29,86,4,2,0.64,19,0.0
6,29,87,4,2,0.64,19,0.0
6,29,88,4,2,0.64,19,0.0
6,29,89,4,2,0.64,19,0.0
6,29,90,4,2,0.64,19,0.0
6,29,91,4,2,0.64,19,0.0
6,29,92,4,2,0.64,19,0.0
6,29,93,4,2,0.64,19,0.0
6,29,94,4,2,0.64,19,0.0
6,29,95,4,2,0.64,19,0.0
6,29,96,4,2,0.64,19,0.0
6,29,97,4,2,0.64,19,0.0
6,29,98,4,2,0.64,19,0.0
6,29,99,4,2,0.64,19,0.0
6,29,100,4,2,0.64,19,0.0
6,30,1,1,1,0.62,16,11.4
6,30,2,1,1,0.62,16,0.0
6,30,3,1,1,0.62,16,0.0
6,30,4,1,1,0.62,16,0.0
6,30,5,1,1,0.62,16,0.0
6,30,6,1,1,0.62,16,0.0
6,30,7,1,1,0.62,16,0.0
6,30,8,1,1,0.62,16,0.0
6,30,9,1,1,0.62,16,0.0
6,30,10,1,1,0.62,16,0.0
6,30,11,1,1,0.62,16,0.0
6,30,12,1,1,0.62,16,0.0
6,30,13,1,1,0.62,16,0.0
6,30,14,1,1,0.62,16,0.0
6,30,15,1,1,0.62,16,0.0
6,30,16,1,1,0.62,16,0.0
6,30,17,1,1,0.62,16,0.0
6,30,18,1,1,0.62,16,0.0
6,30,19,1,1,0.62,16,0.0
6,30,20,1,1,0.62,16,0.0
6,30,21,1,1,0.62,16,0.0
6,30,22,1,1,0.62,16,0.0
6,30,23,1,1,0.62,16,0.0
6,30,24,1,1,0.62,16,0.0
6,30,25,1,1,0.62,16,0.0
6,30,26,1,1,0.62,16,0.0
6,30,27,1,1,0.62,16,0.0
6,30,28,1,1,0.62,16,0.0
6,30,29,1,1,0.62,16,0.0
6,30,30,1,1,0.62,16,0.0
6,30,31,1,1,0.62,16,0.0
6,30,32,1,1,0.62,16,0.0
6,30,33,1,1,0.62,16,0.0
6,30,34,1,1,0.62,16,0.0
6,30,35,1,1,0.62,16,0.0
6,30,36,1,1,0.62,16,0.0
6,30,37,1,1,0.62,16,0.0
6,30,38,1,1,0.62,16,0.0
6,30,39,1,1,0.62,16,0.0
6,30,40,1,1,0.62,16,0.0
6,30,41,1,1,0.62,16,0.0
6,30,42,1,1,0.62,16,0.0
6,30,43,1,1,0.62,16,0.0
6,30,44,1,1,0.62,16,0.0
6,30,45,1,1,0.62,16,0.0
6,30,46,1,1,0.62,16,0.0
6,30,47,1,1,0.62,16,0.0
6,30,48,1,1,0.62,16,0.0
6,30,49,1,1,0.62,16,0.0
6,30,50,1,1,0.62,16,0.0
6,30,51,1,1,0.62,16,0.0
6,30,52,1,1,0.62,16,0.0
6,30,53,1,1,0.62,16,0.0
6,30,54,1,1,0.62,16,0.0
6,30,55,1,1,0.62,16,0.0
6,30,56,1,1,0.62,16,0.0
6,30,57,1,1,0.62,16,0.0
6,30,58,1,1,0.62,16,0.0
6,30,59,1,1,0.62,16,0.0
6,30,60,1,1,0.62,16,0.0
6,30,61,1,1,0.62,16,0.0
6,30,62,1,1,0.62,16,0.0
6,30,63,1,1,0.62,16,0.0
6,30,64,1,1,0.62,16,0.0
6,30,65,1,1,0.62,16,0.0
6,30,66,1,1,0.62,16,0.0
6,30,67,1,1,0.62,16,0.0
6,30,68,1,1,0.62,16,0.0
6,30,69,1,1,0.62,16,0.0
6,30,70,1,1,0.62,16,0.0
6,30,71,1,1,0.62,16,0.0
6,30,72,1,1,0.62,16,0.0
6,30,73,1,1,0.62,16,0.0
6,30,74,1,1,0.62,16,0.0
6,30,75,1,1,0.62,16,0.0
6,30,76,1,1,0.62,16,0.0
6,30,77,1,1,0.62,16,0.0
6,30,78,1,1,0.62,16,0.0
6,30,79,1,1,0.62,16,0.0
6,30,80,1,1,0.62,16,0.0
6,30,81,1,1,0.62,16,0.0
6,30,82,1,1,0.62,16,0.0
6,30,83,1,1,0.62,16,0.0
6,30,84,1,1,0.62,16,0.0
6,30,85,1,1,0.62,16,0.0
6,30,86,1,1,0.62,16,0.0
6,30,87,1,1,0.62,16,0.0
6,30,88,1,1,0.62,16,0.0
6,30,89,1,1,0.62,16,0.0
6,30,90,1,1,0.62,16,0.0
6,30,91,1,1,0.62,16,0.0
6,30,92,1,1,0.62,16,0.0
6,30,93,1,1,0.62,16,0.0
6,30,94,1,1,0.62,16,0.0
6,30,95,1,1,0.62,16,0.0
6,30,96,1,1,0.62,16,0.0
6,30,97,1,1,0.62,16,0.0
6,30,98,1,1,0.62,16,0.0
6,30,99,1,1,0.62,16,0.0
6,30,100,1,1,0.62,16,0.0
6,31,1,9,4,0.18,6,8.7
6,31,2,9,4,0.18,6,0.0
6,31,3,9,4,0.18,6,0.0
6,31,4,9,4,0.18,6,0.0
6,31,5,9,4,0.18,6,0.0
6,31,6,9,4,0.18,6,0.0
6,31,7,9,4,0.18,6,0.0
6,31,8,9,4,0.18,6,0.0
6,31,9,9,4,0.18,6,0.0
6,31,10,9,4,0.18,6,0.0
6,31,11,9,4,0.18,6,0.0
6,31,12,9,4,0.18,6,0.0
6,31,13,9,4,0.18,6,0.0
6,31,14,9,4,0.18,6,0.0
6,31,15,9,4,0.18,6,0.0
6,31,16,9,4,0.18,6,0.0
6,31,17,9,4,0.18,6,0.0
6,31,18,9,4,0.18,6,0.0
6,31,19,9,4,0.18,6,0.0
6,31,20,9,4,0.18,6,0.0
6,31,21,9,4,0.18,6,0.0
6,31,22,9,4,0.18,6,0.0
6,31,23,9,4,0.18,6,0.0
6,31,24,9,4,0.18,6,0.0
6,31,25,9,4,0.18,6,0.0
6,31,26,9,4,0.18,6,0.0
6,31,27,9,4,0.18,6,0.0
6,31,28,9,4,0.18,6,0.0
6,31,29,9,4,0.18,6,0.0
6,31,30,9,4,0.18,6,0.0
6,31,31,9,4,0.18,6,0.0
6,31,32,9,4,0.18,6,0.0
6,31,33,9,4,0.18,6,0.0
6,31,34,9,4,0.18,6,0.0
6,31,35,9,4,0.18,6,0.0
6,31,36,9,4,0.18,6,0.0
6,31,37,9,4,0.18,6,0.0
6,31,38,9,4,0.18,6,0.0
6,31,39,9,4,0.18,6,0.0
6,31,40,9,4,0.18,6,0.0
6,31,41,9,4,0.18,6,0.0
6,31,42,9,4,0.18,6,0.0
6,31,43,9,4,0.18,6,0.0
6,31,44,9,4,0.18,6,0.0
6,31,45,9,4,0.18,6,0.0
6,31,46,9,4,0.18,6,0.0
6,31,47,9,4,0.18,6,0.0
6,31,48,9,4,0.18,6,0.0
6,31,49,9,4,0.18,6,0.0
6,31,50,9,4,0.18,6,0.0
6,31,51,9,4,0.18,6,0.0
6,31,52,9,4,0.18,6,0.0
6,31,53,9,4,0.18,6,0.0
6,31,54,9,4,0.18,6,0.0
6,31,55,9,4,0.18,6,0.0
6,31,56,9,4,0.18,6,0.0
6,31,57,9,4,0.18,6,0.0
6,31,58,9,4,0.18,6,0.0
6,31,59,9,4,0.18,6,0.0
6,31,60,9,4,0.18,6,0.0
6,31,61,9,4,0.18,6,0.0
6,31,62,9,4,0.18,6,0.0
6,31,63,9,4,0.18,6,0.0
6,31,64,9,4,0.18,6,0.0
6,31,65,9,4,0.18,6,0.0
6,31,66,9,4,0.18,6,0.0
6,31,67,9,4,0.18,6,0.0
6,31,68,9,4,0.18,6,0.0
6,31,69,9,4,0.18,6,0.0
6,31,70,9,4,0.18,6,0.0
6,31,71,9,4,0.18,6,0.0
6,31,72,9,4,0.18,6,0.0
6,31,73,9,4,0.18,6,0.0
6,31,74,9,4,0.18,6,0.0
6,31,75,9,4,0.18,6,0.0
6,31,76,9,4,0.18,6,0.0
6,31,77,9,4,0.18,6,0.0
6,31,78,9,4,0.18,6,0.0
6,31,79,9,4,0.18,6,0.0
6,31,80,9,4,0.18,6,0.0
6,31,81,9,4,0.18,6,0.0
6,31,82,9,4,0.18,6,0.0
6,31,83,9,4,0.18,6,0.0
6,31,84,9,4,0.18,6,0.0
